False	False	3425180578	0.00238478346887
False	False	3282519561	0.230719923101
True	False	2877308143	0.761197690254
False	False	6862833562	0.363756979934
True	False	4879218482	0.683027495606
True	True	3284069020	0.61526986499
False	True	3544094266	0.422583126964
False	False	3942013012	0.433957992436
False	False	2836180275	0.345846280674
False	True	3081231334	0.11584648765
False	False	2877488988	0.196277058498
False	True	2714497024	0.117194088919
False	True	5063606901	0.476882482212
False	True	3541979780	0.165157221207
False	False	2875194589	0.000142006642656
False	True	2877725773	0.426484351901
False	False	3284540659	0.0153255129199
False	False	4301168849	0.0638113709872
False	False	3804842755	0.054123209843
True	True	2714846388	0.618682773481
False	False	4880115965	0.379309328705
False	False	5922267240	9.89843775612e-07
False	False	5060748843	0.00249374182608
True	True	3285325228	0.811121025694
False	True	4740966963	0.233874840081
False	False	4603046994	0.133461018322
False	False	2876278836	0.0234010458289
False	False	3133731646	3.82742021381e-06
False	True	4744118761	0.12457943114
False	False	3135990593	0.254995106519
True	True	2621245465	0.600568757055
True	False	3423233011	0.540359187237
False	True	3803455392	0.0961019547376
False	False	6164564386	0.00125174779184
False	False	4300252567	0.0047571898816
True	True	2989418632	0.657403805146
False	False	3285618436	0.0609066045276
False	False	3806490945	0.31132259003
False	False	2574467073	0.000465336888994
False	False	4303414881	0.312911456983
False	False	5059760666	0.260350197931
False	False	2836159583	0.0676290134275
False	True	2573930515	0.347773680269
False	False	2574645803	0.0218102453913
True	True	4214654570	0.739283199407
True	False	4213022734	0.796553597609
False	True	3689611189	0.490537442362
False	False	6515800579	1.05096521956e-10
False	False	3942339116	0.0162289510308
True	True	3422920819	0.635312327901
False	False	2715751137	0.153509743158
False	True	4304969801	0.00102888893299
True	True	3081128387	0.768121176802
False	False	3687824618	0.0362798713841
False	False	2716725308	0.434402289954
False	False	3426447348	0.0259081672554
True	True	4301352811	0.657339883129
False	False	3688379554	0.0385508776717
False	False	2876419417	0.314983059352
False	False	6515798530	0.0143229242348
False	False	6626254658	0.0220373184679
False	True	3942025273	0.053295027354
True	True	3283449968	0.705031688248
True	True	2835232476	0.693826227642
False	True	4604631953	0.254277122533
False	False	3942050591	0.000860862749779
False	True	4876492811	0.241130478774
False	False	2716996417	0.000920938537308
True	True	4600090527	0.507655566137
False	True	4741735404	0.206090657212
False	False	4601660855	0.408670096866
False	False	4875421879	0.345846280674
False	True	6741864056	0.175223645524
True	True	4743492701	0.501837839569
True	True	3285975962	0.582388269529
True	False	6745155978	0.532541409024
False	False	4211527445	0.475026725195
False	False	2575430051	0.00546318546149
False	False	3424558839	0.0919858772174
False	False	6742771216	0.0646865416782
False	False	3543399365	0.0990958837929
False	False	3342015345	0.000254809295652
False	False	2619423477	0.173173447796
False	True	3285876116	0.227470634192
False	False	2716893365	0.0453144461029
False	False	2988112510	0.209013994156
False	False	4877049273	0.107020986035
False	False	4303415596	0.327143322794
True	False	2575316211	0.669157836866
True	True	3945501749	0.635684188229
False	False	6161814211	0.0186373011236
False	False	4600681369	0.333049363511
False	False	3544613759	0.103522937517
False	False	4874122729	0.0116352000948
False	False	6741872634	0.133623087787
False	False	2619876771	0.123849686787
False	False	6742342884	0.426518383816
False	False	3545417621	2.61834912153e-06
True	True	4741729019	0.557419500371
False	False	2573297355	0.085726101595
False	True	4302529275	0.241710528279
True	True	3545432519	0.725894462425
False	False	3285390092	0.0677528186784
False	True	3543120107	0.420420567328
True	False	2875602365	0.855755721226
False	False	2835816111	0.479822251217
True	True	4478239915	0.984231577333
False	True	5062446807	0.0112170851142
False	True	2834760505	0.0254682855529
False	True	3945037494	0.254875377049
True	True	3805145036	0.515287111952
True	True	4740237682	0.783890092535
False	False	2987054242	0.00659459759432
False	False	6164459088	0.0376090181495
False	False	3940633234	0.00598328467134
False	True	4738824995	0.396216149603
True	True	3135435740	0.688854697305
False	False	4050544227	0.319567773393
False	False	3944287737	0.258616196025
False	False	4875128266	2.8965694971e-08
False	True	6742232673	0.133547287307
True	True	3284802830	0.688991850095
False	False	5390021566	0.112464686386
False	False	2572738522	0.0465727624334
False	False	2835140196	0.452302271649
False	False	2575112508	0.151869941194
False	True	3424327246	0.345091459472
False	False	4742256516	0.00280394344698
False	False	4209145917	0.345846280674
True	True	5060615309	0.77694863032
True	True	4303641955	0.501080300687
False	False	2876662897	0.249049151464
False	False	4880008819	0.0127559200044
False	False	4300372743	0.00756189114405
False	True	3282647073	0.393202375309
False	False	3687456042	7.80215044377e-137
False	True	2987636130	0.436413322613
True	True	2715755060	0.713340858505
True	False	6743879745	0.646299962485
False	True	5061493885	0.266738297533
True	True	2716641533	0.809846557577
False	False	4604768780	1.350931806e-09
False	False	4048793129	0.0211022807031
True	False	4305768265	0.591028673055
False	False	2621679525	0.000435360234067
False	False	2619630001	0.0282231271291
False	False	3686487649	0.0579805834919
False	True	4475084829	0.00121568233651
False	False	4209250124	0.276506829249
False	False	3282416000	0.00814139284387
False	False	4209005494	0.000131981066101
False	False	3542255336	0.0163498983492
